Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
23,0.010390996932983398,0.009999381868462814,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599902181162303e-08,8.461611874167778e-08,0.9999999999999999,0.999999999999994
24,0.010346412658691406,0.010000386604895958,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0099558966913946e-09,1.0046343067817332e-08,1.0,1.0
25,0.009610652923583984,0.009997762004031411,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0421080400026267e-06,1.0046343067817332e-08,0.999999999999457,1.0
26,0.009011983871459961,0.00999791971067103,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5250020046764187e-07,8.424961113963245e-08,0.9999999999999883,0.9999999999999941
27,0.009686470031738281,0.009999808811006091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4238758394569121e-08,8.336947943110549e-08,0.9999999999999999,0.9999999999999941
28,0.011245489120483398,0.009999997807905007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0994616717050493e-06,5.973041202351343e-07,0.9999999999993956,0.9999999999997227
29,0.010381460189819336,0.010000040273711156,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587791547794052e-07,2.5563967762352353e-07,0.9999999999999356,0.999999999999962
30,0.008876562118530273,0.009997324510054155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4161774197773983e-08,1.8650895658698715e-07,0.9999999999999999,0.9999999999999678
31,0.008804082870483398,0.009998772117529022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77164347228351e-06,7.291204132422273e-07,0.9999999999698007,0.9999999999996656
32,0.010061025619506836,0.010000207113183062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152066004066926e-06,1.2554225794231655e-06,0.9999999999976843,0.99999999999881
33,0.011111974716186523,0.010000214948282614,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1886361758932963e-06,2.170351089980111e-06,0.9999999999976049,0.9999999999976446
